Country,Location,Site,Latitude,Longitude,Lat_reg,Quadrat_number,CoralID,Genus,Morpho,Sampling_1,Area_1,Sampling_2,Area_2,Sampling_3,Area_3,Interval_days_12,Interval_days_23
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,13,908,Porites,encrusting,8/16/2012,9.18,8/20/2013,8.96,7/5/2014,14.57,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,13,909,Acropora,table,8/16/2012,0,8/20/2013,852.78,7/5/2014,1903.58,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,910,Dipsastraea,encrusting,8/16/2012,37.21,8/20/2013,39.72,7/5/2014,48,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,911,Favites,encrusting,8/16/2012,29.73,8/20/2013,34.43,7/5/2014,42.19,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,912,Dipsastraea,encrusting,8/16/2012,15.74,8/20/2013,19.39,7/5/2014,26.93,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,913,Dipsastraea,encrusting,8/16/2012,48.2,8/20/2013,41.69,7/5/2014,61.56,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,914,Dipsastraea,encrusting,8/16/2012,47.86,8/20/2013,52.55,7/5/2014,73.85,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,915,Favites,encrusting,8/16/2012,84.09,8/20/2013,95.31,7/5/2014,110.63,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,916,Favites,encrusting,8/16/2012,139.85,8/20/2013,138.4,7/5/2014,169.11,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,917,Favites,encrusting,8/16/2012,18.67,8/20/2013,16.15,7/5/2014,34.65,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,918,Favites,encrusting,8/16/2012,104.49,8/20/2013,95.04,7/5/2014,146.56,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,919,Dipsastraea,encrusting,8/16/2012,15.31,8/20/2013,10.06,7/5/2014,20.64,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,920,Dipsastraea,encrusting,8/16/2012,18.08,8/20/2013,23.92,7/5/2014,27.77,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,921,Favites,encrusting,8/16/2012,39.43,8/20/2013,35.93,7/5/2014,27.73,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,922,Dipsastraea,encrusting,8/16/2012,3.45,8/20/2013,6.11,7/5/2014,8.75,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,14,923,Dipsastraea,encrusting,8/16/2012,15.05,8/20/2013,12.95,7/5/2014,19.3,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,924,Pocillopora,bushy,8/16/2012,179.34,8/20/2013,167.86,7/5/2014,224.28,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,925,Favites,encrusting,8/16/2012,83.18,8/20/2013,79.57,7/5/2014,129.94,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,926,Dipsastraea,encrusting,8/16/2012,16.23,8/20/2013,23.37,7/5/2014,25.06,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,927,Dipsastraea,encrusting,8/16/2012,32.17,8/20/2013,33.19,7/5/2014,68.14,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,928,Porites,encrusting,8/16/2012,28.28,8/20/2013,29.36,7/5/2014,34.15,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,929,Dipsastraea,encrusting,8/16/2012,48.45,8/20/2013,46.28,7/5/2014,57.46,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,930,Dipsastraea,encrusting,8/16/2012,12.32,8/20/2013,11.35,7/5/2014,0,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,15,931,Dipsastraea,encrusting,8/16/2012,0,8/20/2013,0,7/5/2014,22.28,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,17,932,Acropora,table,8/16/2012,198.14,8/20/2013,226.61,7/5/2014,277.29,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,17,933,Dipsastraea,encrusting,8/16/2012,39.1,8/20/2013,37.56,7/5/2014,40.64,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,17,934,Dipsastraea,encrusting,8/16/2012,0.85,8/20/2013,3.08,7/5/2014,5.78,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,17,935,Favites,encrusting,8/16/2012,371.19,8/20/2013,355.2,7/5/2014,350.46,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,936,Favites,encrusting,8/16/2012,9.77,8/20/2013,10.42,7/5/2014,8.25,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,937,Dipsastraea,encrusting,8/16/2012,26.37,8/20/2013,28.24,7/5/2014,38.56,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,938,Dipsastraea,encrusting,8/16/2012,11.84,8/20/2013,12.26,7/5/2014,10.06,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,939,Favites,encrusting,8/16/2012,43.46,8/20/2013,42.22,7/5/2014,51.43,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,940,Dipsastraea,encrusting,8/16/2012,18.7,8/20/2013,22.03,7/5/2014,26.77,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,941,Favites,encrusting,8/16/2012,43.5,8/20/2013,67.37,7/5/2014,83.24,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,942,Dipsastraea,encrusting,8/16/2012,3.58,8/20/2013,4.55,7/5/2014,12.7,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,943,Favites,encrusting,8/16/2012,115.51,8/20/2013,126.11,7/5/2014,124.39,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,944,Favites,encrusting,8/16/2012,48.24,8/20/2013,0,7/5/2014,0,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,945,Dipsastraea,encrusting,8/16/2012,17.43,8/20/2013,24.75,7/5/2014,25.06,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,946,Dipsastraea,encrusting,8/16/2012,9.67,8/20/2013,0,7/5/2014,0,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,947,Favites,encrusting,8/16/2012,43.14,8/20/2013,46,7/5/2014,41.8,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,948,Favites,encrusting,8/16/2012,6.98,8/20/2013,8.24,7/5/2014,12.36,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,949,Favites,encrusting,8/16/2012,49.97,8/20/2013,54.97,7/5/2014,59.92,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,950,Favites,encrusting,8/16/2012,12.48,8/20/2013,10.5,7/5/2014,12.22,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,951,Favites,encrusting,8/16/2012,30.25,8/20/2013,39.48,7/5/2014,34.33,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,952,Favites,encrusting,8/16/2012,0,8/20/2013,60.06,7/5/2014,76.52,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,19,953,Dipsastraea,encrusting,8/16/2012,0,8/20/2013,12.69,7/5/2014,18.01,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,954,Dipsastraea,encrusting,8/16/2012,13.69,8/20/2013,13.79,7/5/2014,20.78,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,955,Dipsastraea,encrusting,8/16/2012,13.05,8/20/2013,12.26,7/5/2014,19.98,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,956,Dipsastraea,encrusting,8/16/2012,5.34,8/20/2013,6.52,7/5/2014,8.45,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,957,Favites,encrusting,8/16/2012,44.97,8/20/2013,46.84,7/5/2014,50.56,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,958,Dipsastraea,encrusting,8/16/2012,23.36,8/20/2013,30.54,7/5/2014,33.3,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,959,Favites,encrusting,8/16/2012,17.1,8/20/2013,18.18,7/5/2014,19.87,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,960,Porites,encrusting,8/16/2012,27.27,8/20/2013,30.41,7/5/2014,6.21,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,20,961,Pocillopora,bushy,8/16/2012,0,8/20/2013,1.05,7/5/2014,2.76,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,30,962,Porites,encrusting,8/16/2012,22.97,8/20/2013,25.55,7/5/2014,20.17,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,30,963,Favites,encrusting,8/16/2012,32.59,8/20/2013,49.3,7/5/2014,50.63,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,30,964,Favites,encrusting,8/16/2012,300.51,8/20/2013,294.08,7/5/2014,350.09,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,32,965,Favites,encrusting,8/16/2012,129.71,8/20/2013,150.4,7/5/2014,193.52,369,319
Japan,Kochi,Tatsukushi,32.78664,132.86358,temperate,32,966,Dipsastraea,encrusting,8/16/2012,8.73,8/20/2013,11.31,7/5/2014,11.71,369,319
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,1,967,Dipsastraea,encrusting,4/24/2012,6.4,5/31/2013,5.59,4/12/2014,7.14,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,1,968,Favites,encrusting,4/24/2012,100.5,5/31/2013,114.56,4/12/2014,124.5,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,1,969,Dipsastraea,encrusting,4/24/2012,19.94,5/31/2013,12.92,4/12/2014,15.37,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,1,970,Dipsastraea,encrusting,4/24/2012,14.62,5/31/2013,21.77,4/12/2014,25.45,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,1,971,Favites,encrusting,4/24/2012,16.83,5/31/2013,18.11,4/12/2014,23.27,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,972,Favites,encrusting,4/24/2012,68.19,5/31/2013,76.13,4/12/2014,91.32,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,973,Dipsastraea,encrusting,4/24/2012,8.15,5/31/2013,11.16,4/12/2014,8.65,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,974,Favites,encrusting,4/24/2012,19.46,5/31/2013,16.8,4/12/2014,18.74,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,975,Dipsastraea,encrusting,4/24/2012,23.7,5/31/2013,24.82,4/12/2014,29.08,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,976,Favites,encrusting,4/24/2012,13.55,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,977,Favites,encrusting,4/24/2012,1.95,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,978,Dipsastraea,encrusting,4/24/2012,4.7,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,979,Dipsastraea,encrusting,4/24/2012,20.05,5/31/2013,13.98,4/12/2014,14.4,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,980,Favites,encrusting,4/24/2012,0,5/31/2013,16.25,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,2,981,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,6.17,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,3,982,Acropora,table,4/24/2012,4.86,5/31/2013,9.74,4/12/2014,10.67,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,3,983,Favites,encrusting,4/24/2012,85.17,5/31/2013,100.72,4/12/2014,119.81,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,3,984,Pocillopora,bushy,4/24/2012,232.17,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,3,985,Acropora,corymbose,4/24/2012,70.18,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,4,986,Favites,encrusting,4/24/2012,9.87,5/31/2013,19.03,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,4,987,Acropora,table,4/24/2012,7.48,5/31/2013,25.74,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,4,988,Favites,encrusting,4/24/2012,2.76,5/31/2013,8.12,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,4,989,Pocillopora,bushy,4/24/2012,469.38,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,990,Acropora,table,4/24/2012,7.22,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,991,Pocillopora,bushy,4/24/2012,159.69,5/31/2013,42.8,4/12/2014,57.88,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,992,Dipsastraea,encrusting,4/24/2012,49.94,5/31/2013,55.12,4/12/2014,55.79,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,993,Favites,encrusting,4/24/2012,29.25,5/31/2013,26.75,4/12/2014,30.64,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,994,Favites,encrusting,4/24/2012,22.85,5/31/2013,23.27,4/12/2014,25.27,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,995,Dipsastraea,encrusting,4/24/2012,20.93,5/31/2013,16.59,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,996,Porites,encrusting,4/24/2012,12.11,5/31/2013,9.44,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,997,Favites,submassive,4/24/2012,25.6,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,5,998,Acropora,table,4/24/2012,0,5/31/2013,23.25,4/12/2014,26.23,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,999,Dipsastraea,encrusting,4/24/2012,44.32,5/31/2013,50.37,4/12/2014,59.89,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1000,Dipsastraea,encrusting,4/24/2012,22.66,5/31/2013,28.32,4/12/2014,24.39,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1001,Dipsastraea,encrusting,4/24/2012,44.73,5/31/2013,40.45,4/12/2014,37.31,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1002,Favites,encrusting,4/24/2012,26.96,5/31/2013,26.52,4/12/2014,33,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1003,Porites,encrusting,4/24/2012,7.03,5/31/2013,28.59,4/12/2014,27.62,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1004,Acropora,table,4/24/2012,2.68,5/31/2013,12.66,4/12/2014,19.57,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1005,Acropora,table,4/24/2012,0,5/31/2013,31.72,4/12/2014,54.2,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,6,1006,Acropora,table,4/24/2012,0,5/31/2013,3.21,4/12/2014,8.11,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1007,Pocillopora,bushy,4/24/2012,257.71,5/31/2013,101.34,4/12/2014,179.79,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1008,Porites,encrusting,4/24/2012,50.35,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1009,Dipsastraea,encrusting,4/24/2012,11.6,5/31/2013,8.8,4/12/2014,7.08,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1010,Porites,encrusting,4/24/2012,85.55,5/31/2013,90.58,4/12/2014,105.48,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1011,Dipsastraea,encrusting,4/24/2012,69.17,5/31/2013,68.63,4/12/2014,66.27,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1012,Acropora,table,4/24/2012,16.48,5/31/2013,45.73,4/12/2014,58.05,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1013,Favites,encrusting,4/24/2012,21.8,5/31/2013,11.34,4/12/2014,12.84,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1014,Favites,encrusting,4/24/2012,3.23,5/31/2013,8.94,4/12/2014,7.43,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1015,Favites,encrusting,4/24/2012,3.43,5/31/2013,3.8,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1016,Dipsastraea,encrusting,4/24/2012,9.83,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1017,Dipsastraea,encrusting,4/24/2012,12.84,5/31/2013,11.67,4/12/2014,14.49,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1018,Porites,encrusting,4/24/2012,0,5/31/2013,56.49,4/12/2014,57.07,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1019,Acropora,table,4/24/2012,0,5/31/2013,6.79,4/12/2014,9.13,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,7,1020,Favites,encrusting,4/24/2012,0,5/31/2013,0,4/12/2014,9.62,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1021,Pocillopora,bushy,4/24/2012,434.67,5/31/2013,245.86,4/12/2014,184.77,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1022,Pocillopora,bushy,4/24/2012,3.14,5/31/2013,14.99,4/12/2014,27.87,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1023,Acropora,table,4/24/2012,5.72,5/31/2013,22.03,4/12/2014,36.52,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1024,Acropora,table,4/24/2012,78.59,5/31/2013,68.85,4/12/2014,61.4,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1025,Pocillopora,bushy,4/24/2012,329.14,5/31/2013,167.62,4/12/2014,188.72,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1026,Dipsastraea,encrusting,4/24/2012,28.04,5/31/2013,31.59,4/12/2014,29.52,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1027,Dipsastraea,submassive,4/24/2012,53.42,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1028,Pocillopora,bushy,4/24/2012,0,5/31/2013,105.7,4/12/2014,91.54,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1029,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,13.64,4/12/2014,14.49,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,8,1030,Acropora,table,4/24/2012,0,5/31/2013,5.82,4/12/2014,36.36,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,9,1031,Pocillopora,bushy,4/24/2012,192.41,5/31/2013,40.04,4/12/2014,56.71,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,9,1032,Dipsastraea,submassive,4/24/2012,34.85,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,9,1033,Pocillopora,bushy,4/24/2012,3.08,5/31/2013,8.15,4/12/2014,26.24,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1034,Dipsastraea,encrusting,4/24/2012,16.86,5/31/2013,23.16,4/12/2014,35.89,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1035,Dipsastraea,encrusting,4/24/2012,6.23,5/31/2013,19.55,4/12/2014,24.92,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1036,Acropora,table,4/24/2012,6.27,5/31/2013,15.11,4/12/2014,23.64,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1037,Pocillopora,bushy,4/24/2012,225.97,5/31/2013,97.05,4/12/2014,193.98,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1038,Dipsastraea,encrusting,4/24/2012,9.09,5/31/2013,16.43,4/12/2014,13.03,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1039,Acropora,table,4/24/2012,11.86,5/31/2013,13.44,4/12/2014,39.15,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1040,Acropora,table,4/24/2012,17.08,5/31/2013,15.68,4/12/2014,24.88,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1041,Pocillopora,bushy,4/24/2012,37.4,5/31/2013,41.47,4/12/2014,71.03,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,10,1042,Dipsastraea,encrusting,4/24/2012,3.56,5/31/2013,5.67,4/12/2014,6.92,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1043,Dipsastraea,encrusting,4/24/2012,35.37,5/31/2013,54.09,4/12/2014,66.19,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1044,Dipsastraea,encrusting,4/24/2012,30.74,5/31/2013,36.82,4/12/2014,36.76,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1045,Favites,encrusting,4/24/2012,1.83,5/31/2013,3.43,4/12/2014,4.99,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1046,Dipsastraea,encrusting,4/24/2012,40.96,5/31/2013,51.37,4/12/2014,59.1,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1047,Favites,encrusting,4/24/2012,2.87,5/31/2013,8.18,4/12/2014,14.96,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1048,Acropora,table,4/24/2012,26.78,5/31/2013,29.96,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,11,1049,Favites,encrusting,4/24/2012,0,5/31/2013,37.74,4/12/2014,33.04,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1050,Dipsastraea,encrusting,4/24/2012,43.18,5/31/2013,59.86,4/12/2014,77.13,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1051,Dipsastraea,encrusting,4/24/2012,33.13,5/31/2013,37.06,4/12/2014,32.47,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1052,Pocillopora,bushy,4/24/2012,152.56,5/31/2013,43.12,4/12/2014,82.01,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1053,Dipsastraea,encrusting,4/24/2012,10.89,5/31/2013,19.87,4/12/2014,23.72,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1054,Favites,encrusting,4/24/2012,83.77,5/31/2013,60.36,4/12/2014,55.58,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1055,Pocillopora,bushy,4/24/2012,200.31,5/31/2013,114.16,4/12/2014,154.85,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1056,Favites,encrusting,4/24/2012,0,5/31/2013,39.38,4/12/2014,58.77,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1057,Favites,encrusting,4/24/2012,0,5/31/2013,59.37,4/12/2014,75.83,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,12,1058,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,6.53,4/12/2014,9.71,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1059,Acropora,table,4/24/2012,183.7,5/31/2013,76.5,4/12/2014,116.28,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1060,Favites,encrusting,4/24/2012,2.61,5/31/2013,3.08,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1061,Favites,encrusting,4/24/2012,5.91,5/31/2013,11.15,4/12/2014,7.91,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1062,Favites,encrusting,4/24/2012,2.22,5/31/2013,3.36,4/12/2014,6.24,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1063,Acropora,table,4/24/2012,63.78,5/31/2013,80.31,4/12/2014,102.56,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1064,Dipsastraea,encrusting,4/24/2012,23.53,5/31/2013,14.67,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,13,1065,Favites,encrusting,4/24/2012,0,5/31/2013,1.47,4/12/2014,3.44,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1066,Acropora,table,4/24/2012,37.49,5/31/2013,54.45,4/12/2014,92.33,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1067,Acropora,table,4/24/2012,3.72,5/31/2013,10.24,4/12/2014,14.82,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1068,Pocillopora,bushy,4/24/2012,3.66,5/31/2013,11.53,4/12/2014,25.39,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1069,Favites,encrusting,4/24/2012,5.69,5/31/2013,11.9,4/12/2014,10.36,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1070,Acropora,table,4/24/2012,3.18,5/31/2013,10.14,4/12/2014,16.24,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1071,Pocillopora,bushy,4/24/2012,286.14,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1072,Favites,encrusting,4/24/2012,15,5/31/2013,0,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1073,Acropora,table,4/24/2012,0,5/31/2013,3.39,4/12/2014,11.21,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1074,Dipsastraea,encrusting,4/24/2012,0,5/31/2013,2.16,4/12/2014,5.89,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,14,1075,Favites,encrusting,4/24/2012,0,5/31/2013,28.13,4/12/2014,0,402,316
Japan,Okinawa,Yomitan3,26.43703,127.70498,temperate,15,1076,Acropora,table,4/24/2012,8.83,5/31/2013,16.22,4/12/2014,23.44,402,316
